date;name;Day;Venue;Min;Gls;Ast;PK;PKatt;Sh;SoT;CrdY;CrdR;Touches;Press;Tkl;Int;Blocks;xG;npxG;xA;SCA;GCA;Cmp;PAtt;Cmp%;ProgP;Carries;ProgC;Succ;AttD;Rating;MOTM
03/12/2022;Sadio Mane;Sat;Away;90;0;0;0;0;4;3;0;0;42;26;1;0;0;0,3;0,3;0;2;0;23;24;95,8;6;30;2;4;4;7,7;
03/05/2022;Sadio Mane;Sat;Home;90;1;0;0;0;5;1;1;0;68;12;1;1;1;1;1;0,2;3;0;42;53;79,2;7;65;16;2;3;8,5;
23/02/2022;Sadio Mane;Wed;Home;90;2;0;0;0;3;2;0;0;80;13;1;0;1;1,4;1,4;0,3;5;1;50;59;84,7;4;65;10;2;2;9,3;
19/02/2022;Sadio Mane;Sat;Home;90;1;0;0;0;4;2;0;0;45;9;0;0;2;0,6;0,6;0,1;4;0;28;30;93,3;3;38;8;1;4;8,2;
13/02/2022;Sadio Mane;Sun;Away;66;0;0;0;0;3;1;0;0;34;5;0;0;0;0,4;0,4;0,1;4;0;16;23;69,6;3;25;3;2;2;7,3;
01/02/2022;Sadio Mane;Sun;Away;89;1;0;0;0;2;2;1;0;40;30;1;1;1;0,7;0,7;0,2;3;1;20;25;80;1;33;2;2;5;8,2;
28/12/2021;Sadio Mane;Tue;Away;90;0;0;0;0;5;1;0;0;55;13;1;2;2;0,7;0,7;0;2;0;27;37;73;6;38;9;0;0;6,2;
19/12/2021;Sadio Mane;Sun;Away;81;0;0;0;0;2;0;0;0;53;15;4;0;1;0,1;0,1;0,1;4;0;27;34;79,4;2;44;8;2;2;7,4;
16/12/2021;Sadio Mane;Thu;Home;90;0;0;0;0;2;1;0;0;48;13;2;2;2;0,5;0,5;0,3;3;1;24;30;80;4;36;1;1;2;6,5;
12/11/2021;Sadio Mane;Sat;Home;87;0;0;0;0;4;0;0;0;46;15;3;2;0;0,3;0,3;0,1;3;0;21;35;60;7;38;10;1;2;7,8;
12/04/2021;Sadio Mane;Sat;Away;90;0;0;0;0;1;1;0;0;46;20;1;0;1;0,3;0,3;0;3;0;26;37;70,3;7;39;7;3;3;7,3;
12/01/2021;Sadio Mane;Wed;Away;90;0;0;0;0;3;1;0;0;48;14;1;0;0;0,4;0,4;0,2;2;1;26;33;78,8;0;37;3;0;2;7,1;
27/11/2021;Sadio Mane;Sat;Home;90;0;0;0;0;3;1;0;0;55;17;0;0;0;0,1;0,1;0;4;2;29;40;72,5;2;47;8;3;3;7,3;
20/11/2021;Sadio Mane;Sat;Home;90;1;1;0;0;2;2;1;0;47;14;1;1;0;0,4;0,4;0,8;4;1;24;31;77,4;2;42;5;3;5;8,8;
11/07/2021;Sadio Mane;Sun;Away;90;0;0;0;0;4;1;0;0;56;6;0;0;3;0,7;0,7;0;3;0;33;45;73,3;3;42;13;1;1;6,6;
30/10/2021;Sadio Mane;Sat;Home;90;1;0;0;0;2;1;0;0;53;17;1;1;3;0,3;0,3;0,1;2;0;26;37;70,3;3;38;2;3;5;7,7;
24/10/2021;Sadio Mane;Sun;Away;14;0;0;0;0;1;0;0;0;9;2;0;0;0;0,1;0,1;0;0;0;6;7;85,7;0;5;1;0;0;6,1;
16/10/2021;Sadio Mane;Sat;Away;90;1;0;0;0;4;2;0;0;49;7;1;1;0;0,8;0,8;0;2;1;24;36;66,7;3;38;5;1;2;8,3;
10/03/2021;Sadio Mane;Sun;Home;90;1;0;0;0;1;1;0;0;27;18;0;1;1;0,3;0,3;0;0;0;8;13;61,5;0;17;3;1;2;7,4;
25/09/2021;Sadio Mane;Sat;Away;90;0;0;0;0;1;0;0;0;48;6;1;0;1;0,1;0,1;0,5;3;0;29;39;74,4;4;40;10;1;2;7;
18/09/2021;Sadio Mane;Sat;Home;90;1;0;0;0;2;1;0;0;32;10;2;0;0;0,5;0,5;0,1;2;0;14;23;60,9;3;28;6;3;3;7,7;
09/12/2021;Sadio Mane;Sun;Away;90;1;0;0;0;10;2;0;0;54;8;0;0;2;2;2;0;6;0;26;31;83,9;4;42;8;1;3;8;
28/08/2021;Sadio Mane;Sat;Home;90;0;0;0;0;3;0;0;0;68;13;3;2;2;0,5;0,5;0;4;1;27;42;64,3;3;45;11;1;5;6,2;
21/08/2021;Sadio Mane;Sat;Home;90;1;0;0;0;7;4;0;0;39;8;0;0;2;1,3;1,3;0,2;2;0;16;23;69,6;4;21;4;1;3;8,1;
14/08/2021;Sadio Mane;Sat;Away;90;0;0;0;0;3;0;0;0;44;19;2;0;0;0,2;0,2;0,2;4;1;19;31;61,3;3;32;7;1;2;7,7;
19/02/2022;Takumi Minamino;Sat;Home;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;
02/10/2022;Takumi Minamino;Thu;Home;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;2;2;100;0;3;0;0;1;0;
23/01/2022;Takumi Minamino;Sun;Away;31;0;0;0;0;0;0;0;0;4;9;0;0;0;0;0;0;0;0;2;4;50;0;3;1;0;0;6;
16/01/2022;Takumi Minamino;Sun;Home;17;1;0;0;0;2;1;0;0;11;6;1;0;0;0,7;0,7;0,4;3;1;6;8;75;1;6;1;0;0;7,6;
12/11/2021;Takumi Minamino;Sat;Home;3;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;2;2;100;0;1;0;0;0;0;
12/01/2021;Takumi Minamino;Wed;Away;3;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;2;100;0;1;0;0;0;0;
27/11/2021;Takumi Minamino;Sat;Home;10;0;0;0;0;0;0;0;0;5;9;0;0;0;0;0;0;1;0;4;5;80;0;3;0;0;0;0;
20/11/2021;Takumi Minamino;Sat;Home;15;1;0;0;0;1;1;0;0;9;3;0;0;0;0,8;0,8;0;0;0;6;7;85,7;0;8;2;0;1;7,2;
11/07/2021;Takumi Minamino;Sun;Away;11;0;0;0;0;0;0;0;0;11;4;1;0;1;0;0;0;1;0;7;7;100;0;9;0;0;0;6;
30/10/2021;Takumi Minamino;Sat;Home;4;0;0;0;0;0;0;1;0;4;2;0;0;0;0;0;0;0;0;4;4;100;1;4;1;0;0;0;
16/03/2022;Mohamed Salah;Wed;Away;35;0;0;0;0;3;0;0;0;23;8;0;1;0;0,2;0,2;0;0;0;10;16;62,5;0;17;2;0;1;5,7;
03/12/2022;Mohamed Salah;Sat;Away;64;1;0;1;1;6;2;0;0;27;13;0;1;0;1,3;0,6;0,2;6;0;11;17;64,7;1;19;2;2;2;8,3;1
03/05/2022;Mohamed Salah;Sat;Home;78;0;0;0;0;6;3;0;0;61;14;0;0;0;0,7;0,7;0,1;3;0;33;43;76,7;3;60;11;4;9;6,9;
23/02/2022;Mohamed Salah;Wed;Home;90;2;1;2;2;4;1;0;0;65;11;0;0;0;2,3;0,8;0,3;6;3;46;52;88,5;10;54;8;2;5;9,2;1
19/02/2022;Mohamed Salah;Sat;Home;90;1;0;0;0;8;2;0;0;62;12;0;0;1;1;1;0,6;10;0;34;44;77,3;1;55;16;4;7;8,9;1
13/02/2022;Mohamed Salah;Sun;Away;90;0;0;0;0;1;0;0;0;45;11;1;2;1;0,1;0,1;0,4;4;0;24;33;72,7;5;30;7;1;2;7,1;
02/10/2022;Mohamed Salah;Thu;Home;31;0;0;0;0;4;3;0;0;23;3;0;1;0;0,6;0,6;0,2;6;0;14;15;93,3;2;20;3;2;4;7,3;
01/02/2022;Mohamed Salah;Sun;Away;90;1;0;0;0;4;3;0;0;41;13;0;2;0;0,5;0,5;0,1;4;0;28;32;87,5;4;35;2;1;3;8;1
28/12/2021;Mohamed Salah;Tue;Away;90;0;0;0;1;4;1;0;0;51;13;0;1;0;1,1;0,2;0,1;5;0;28;35;80;3;35;2;3;5;7,5;
19/12/2021;Mohamed Salah;Sun;Away;90;0;0;0;0;2;0;0;0;37;10;1;0;0;0,1;0,1;0,1;4;0;19;27;70,4;0;29;6;0;0;7,1;
16/12/2021;Mohamed Salah;Thu;Home;73;1;0;0;0;4;1;0;0;50;5;0;0;0;0,7;0,7;0,1;3;0;29;41;70,7;6;40;11;1;3;7,9;
12/11/2021;Mohamed Salah;Sat;Home;90;1;0;1;1;6;1;0;0;50;17;1;0;0;1,3;0,6;0,1;4;1;22;32;68,8;2;46;9;5;7;8,2;1
12/04/2021;Mohamed Salah;Sat;Away;89;0;1;0;0;2;1;0;0;47;18;1;1;0;0,1;0,1;0,4;4;1;20;30;66,7;2;31;2;1;4;6,8;
12/01/2021;Mohamed Salah;Wed;Away;90;2;0;0;0;5;3;0;0;54;11;1;1;1;1,1;1,1;0;1;0;32;39;82,1;4;34;9;0;4;9;1
27/11/2021;Mohamed Salah;Sat;Home;90;0;1;0;0;4;0;0;0;48;17;0;0;1;0,1;0,1;0,8;2;1;21;30;70;5;40;9;1;4;7,3;
20/11/2021;Mohamed Salah;Sat;Home;90;1;0;0;0;4;2;0;0;47;11;0;0;0;1,2;1,2;0,4;3;1;26;32;81,3;2;39;7;1;4;7,9;
11/07/2021;Mohamed Salah;Sun;Away;90;0;1;0;0;2;0;0;0;44;11;0;0;0;0,1;0,1;0,1;2;1;25;30;83,3;4;31;5;2;6;7,5;
30/10/2021;Mohamed Salah;Sat;Home;90;0;1;0;0;2;1;0;0;38;18;0;0;0;0,1;0,1;0,5;3;1;21;30;70;3;29;7;2;3;7,9;1
24/10/2021;Mohamed Salah;Sun;Away;90;3;1;0;0;7;4;0;0;59;8;0;0;0;1,4;1,4;0,8;3;2;45;49;91,8;4;26;7;0;1;9,8;1
16/10/2021;Mohamed Salah;Sat;Away;90;1;1;0;0;5;3;0;0;63;12;0;0;0;0,3;0,3;0,4;5;3;42;50;84;7;55;10;4;6;8,7;1
10/03/2021;Mohamed Salah;Sun;Home;90;1;1;0;0;3;1;0;0;42;33;3;2;1;0,2;0,2;0,7;5;4;18;23;78,3;6;28;7;4;6;8,9;1
25/09/2021;Mohamed Salah;Sat;Away;90;1;0;0;0;3;1;0;0;46;9;0;0;0;1,1;1,1;0,1;4;1;24;37;64,9;2;40;3;2;2;8,1;
18/09/2021;Mohamed Salah;Sat;Home;90;1;0;0;0;6;5;1;0;60;18;0;0;1;0,5;0,5;0;4;1;32;42;76,2;5;44;5;1;5;8,2;1
09/12/2021;Mohamed Salah;Sun;Away;90;1;0;0;0;3;1;0;0;49;13;2;0;1;0,8;0,8;0,5;9;0;26;33;78,8;7;35;5;0;4;8,4;1
28/08/2021;Mohamed Salah;Sat;Home;90;1;0;1;1;2;1;0;0;54;6;0;1;0;1,2;0,4;0,3;5;0;35;43;81,4;3;46;8;2;2;7,9;1
21/08/2021;Mohamed Salah;Sat;Home;90;0;0;0;0;5;1;0;0;43;9;0;0;0;0,3;0,3;0,1;6;0;26;31;83,9;5;33;7;3;6;7,4;
14/08/2021;Mohamed Salah;Sat;Away;90;1;2;0;0;5;2;0;0;36;24;0;0;0;0,2;0,2;1,2;5;2;18;24;75;3;26;7;3;5;9,3;1
16/03/2022;Diogo Jota;Wed;Away;55;1;0;0;0;1;1;0;0;24;27;0;1;0;0,1;0,1;0;0;0;13;19;68,4;2;18;2;0;0;7,5;
03/12/2022;Diogo Jota;Sat;Away;26;0;0;0;0;0;0;0;0;12;14;2;0;0;0;0;0;1;0;6;7;85,7;1;6;1;0;0;6,3;
03/05/2022;Diogo Jota;Sat;Home;12;0;0;0;0;1;0;1;0;8;6;0;0;0;0;0;0;0;0;5;7;71,4;0;9;1;1;1;6,1;
13/02/2022;Diogo Jota;Sun;Away;24;0;0;0;0;1;0;0;0;19;2;0;0;2;0,4;0,4;0;1;0;10;10;100;1;15;1;0;4;6,1;
02/10/2022;Diogo Jota;Thu;Home;90;2;0;0;0;4;3;0;0;35;17;2;1;1;1;1;0,4;3;0;12;23;52,2;2;27;7;1;3;9,2;1
23/01/2022;Diogo Jota;Sun;Away;90;0;0;0;0;1;1;0;0;46;26;1;1;1;0,1;0,1;0,1;4;2;20;30;66,7;1;32;7;3;6;7,7;
16/01/2022;Diogo Jota;Sun;Home;81;0;0;0;0;6;2;0;0;52;13;0;0;1;0,9;0,9;0;3;0;32;41;78;4;39;9;1;2;7,4;
01/02/2022;Diogo Jota;Sun;Away;68;0;0;0;0;0;0;0;0;37;23;0;0;0;0;0;0;1;0;14;28;50;2;23;5;0;1;5,5;
28/12/2021;Diogo Jota;Tue;Away;90;0;0;0;0;3;0;0;0;42;15;3;0;1;0,4;0,4;0,4;1;0;22;32;68,8;2;26;5;0;1;6,3;
19/12/2021;Diogo Jota;Sun;Away;89;1;0;0;0;3;1;0;0;41;24;4;1;1;0,2;0,2;0;3;1;15;21;71,4;2;28;2;1;5;7,1;
16/12/2021;Diogo Jota;Thu;Home;90;1;0;0;0;7;3;0;0;36;14;0;1;1;1,1;1,1;0;3;1;15;22;68,2;3;27;5;1;3;7,9;
12/11/2021;Diogo Jota;Sat;Home;33;0;0;0;0;2;0;0;0;11;6;0;1;0;0,5;0,5;0;1;0;4;4;100;1;9;1;1;2;5,8;
12/04/2021;Diogo Jota;Sat;Away;81;0;0;0;0;4;0;0;0;41;30;0;1;1;0,9;0,9;0;1;0;24;31;77,4;5;30;9;0;1;6,9;
12/01/2021;Diogo Jota;Wed;Away;87;1;0;0;0;2;1;0;0;46;13;2;2;0;0,3;0,3;0,6;8;1;25;32;78,1;1;27;3;3;4;8,8;
27/11/2021;Diogo Jota;Sat;Home;80;2;0;0;0;7;2;0;0;54;22;2;0;0;2;2;0,1;4;0;24;35;68,6;3;45;5;5;5;9,1;1
20/11/2021;Diogo Jota;Sat;Home;75;1;0;0;0;2;2;0;0;29;9;0;0;1;1,1;1,1;0;3;3;11;21;52,4;3;20;1;2;3;7,8;
11/07/2021;Diogo Jota;Sun;Away;75;0;0;0;0;2;0;0;0;30;9;1;1;1;0,1;0,1;0,1;2;0;17;21;81;0;20;6;1;1;6,8;
30/10/2021;Diogo Jota;Sat;Home;13;0;0;0;0;0;0;0;0;6;5;1;0;0;0;0;0,1;1;0;4;4;100;0;3;0;0;1;6,1;
24/10/2021;Diogo Jota;Sun;Away;90;1;1;0;0;2;1;0;0;49;25;1;1;2;0,8;0,8;0,4;3;1;31;39;79,5;4;29;5;0;0;8,8;
10/03/2021;Diogo Jota;Sun;Home;67;0;0;0;0;1;1;1;0;21;26;0;1;0;0,1;0,1;0;0;0;12;16;75;2;14;6;0;1;6,1;
25/09/2021;Diogo Jota;Sat;Away;90;1;0;0;0;2;2;0;0;33;10;0;0;0;0,9;0,9;0,3;2;0;19;21;90,5;4;29;3;1;4;7,9;1
18/09/2021;Diogo Jota;Sat;Home;75;0;0;0;0;4;0;0;0;29;17;3;0;1;0,9;0,9;0;3;0;11;15;73,3;2;16;2;2;3;7,4;
09/12/2021;Diogo Jota;Sun;Away;81;0;0;0;0;3;1;0;0;50;31;0;0;2;0,3;0,3;1,4;10;0;31;35;88,6;3;43;7;1;2;7,7;
28/08/2021;Diogo Jota;Sat;Home;48;0;0;0;0;3;1;0;0;30;7;0;0;1;0,3;0,3;0;0;0;15;20;75;1;17;4;0;0;6,1;
21/08/2021;Diogo Jota;Sat;Home;80;1;0;0;0;3;1;0;0;33;16;2;1;0;0,2;0,2;0,1;3;0;18;21;85,7;4;23;3;0;1;8;
14/08/2021;Diogo Jota;Sat;Away;60;1;0;0;0;2;2;0;0;22;14;1;0;0;0,7;0,7;0;3;0;8;13;61,5;1;15;2;2;4;7,7;
16/03/2022;Roberto Firmino;Wed;Away;35;1;0;0;0;1;1;1;0;25;17;2;0;2;0,2;0,2;0;2;0;15;17;88,2;3;16;4;0;1;7,5;
13/02/2022;Roberto Firmino;Sun;Away;90;0;0;0;0;1;0;0;0;55;14;2;0;3;0;0;0;0;0;37;44;84,1;3;38;7;2;3;7,3;
02/10/2022;Roberto Firmino;Thu;Home;59;0;0;0;0;4;2;1;0;40;12;3;0;2;0,3;0,3;0;3;0;17;23;73,9;1;31;4;2;3;7,1;
23/01/2022;Roberto Firmino;Sun;Away;89;0;0;0;0;0;0;1;0;56;17;3;0;0;0;0;0;1;0;30;43;69,8;0;40;5;2;3;7,3;
16/01/2022;Roberto Firmino;Sun;Home;77;0;1;0;0;2;1;0;0;54;18;0;1;1;0,1;0,1;1,1;4;1;40;44;90,9;3;33;4;1;3;7,7;
28/12/2021;Roberto Firmino;Tue;Away;21;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0,1;0;0;8;10;80;0;6;1;1;1;6;
19/12/2021;Roberto Firmino;Sun;Away;31;0;0;0;0;0;0;0;0;15;4;1;0;1;0;0;0;0;0;8;11;72,7;1;11;3;0;1;5,9;
16/12/2021;Roberto Firmino;Thu;Home;17;0;1;0;0;1;0;0;0;20;2;1;0;0;0,1;0,1;0;2;1;11;13;84,6;0;14;3;0;0;6,8;
30/10/2021;Roberto Firmino;Sat;Home;77;0;0;0;0;4;0;0;0;48;22;4;0;1;0,5;0,5;0;1;0;29;36;80,6;2;29;5;0;0;6,3;
24/10/2021;Roberto Firmino;Sun;Away;76;0;0;0;0;3;1;0;0;46;19;1;1;2;0,6;0,6;0,1;4;2;27;35;77,1;4;26;3;2;3;7,4;
16/10/2021;Roberto Firmino;Sat;Away;90;3;1;0;0;3;3;0;0;63;18;0;0;2;2,1;2,1;0,5;4;0;39;50;78;4;51;11;1;5;9,8;
10/03/2021;Roberto Firmino;Sun;Home;23;0;0;0;0;0;0;0;0;14;6;1;0;0;0;0;0;0;0;7;10;70;0;7;0;0;0;6,1;
25/09/2021;Roberto Firmino;Sat;Away;23;0;0;0;0;0;0;0;0;12;7;0;0;0;0;0;0;0;0;5;8;62,5;0;9;1;0;1;5,7;
28/08/2021;Roberto Firmino;Sat;Home;42;0;0;0;0;0;0;0;0;24;8;1;0;0;0;0;0;1;0;17;19;89,5;2;18;0;2;2;6,5;
21/08/2021;Roberto Firmino;Sat;Home;10;0;0;0;0;1;1;0;0;10;3;1;0;0;0,1;0,1;0;2;0;5;7;71,4;1;7;0;0;1;0;
14/08/2021;Roberto Firmino;Sat;Away;30;1;0;0;0;1;1;0;0;16;10;1;0;1;0,6;0,6;0,1;2;0;8;13;61,5;1;11;3;0;1;7,7;
23/02/2022;Divock Origi;Wed;Home;6;0;0;0;0;1;1;0;0;2;0;0;0;0;0,1;0,1;0;1;1;1;1;100;0;0;0;0;0;0;
19/02/2022;Divock Origi;Sat;Home;29;0;0;0;0;2;0;0;0;9;8;0;0;1;0,1;0,1;0;0;0;4;4;100;1;6;1;0;0;6,2;
12/04/2021;Divock Origi;Sat;Away;23;1;0;0;0;3;1;0;0;16;4;0;1;1;0,5;0,5;0;0;0;6;9;66,7;0;11;1;1;2;7,6;
11/07/2021;Divock Origi;Sun;Away;15;1;0;0;0;2;2;0;0;11;3;0;0;0;0,2;0,2;0;0;0;5;6;83,3;0;10;1;0;0;7,3;
18/09/2021;Divock Origi;Sat;Home;3;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;
16/03/2022;Luis Diaz;Wed;Away;55;0;0;0;0;0;0;0;0;26;10;1;1;0;0;0;0;0;0;16;19;84,2;1;20;1;2;2;6,9;
03/12/2022;Luis Diaz;Sat;Away;90;1;0;0;0;2;2;0;0;52;26;4;1;0;0,4;0,4;0,3;2;0;26;31;83,9;3;40;7;2;4;8;
03/05/2022;Luis Diaz;Sat;Home;89;0;0;0;0;5;0;0;0;64;11;0;0;2;0,5;0,5;0;8;0;45;50;90;4;58;14;4;5;7,2;
23/02/2022;Luis Diaz;Wed;Home;84;0;0;0;0;4;2;0;0;61;14;0;1;2;0,3;0,3;0,3;8;1;43;48;89,6;6;50;9;4;6;8;
19/02/2022;Luis Diaz;Sat;Home;89;1;0;0;0;4;1;0;0;57;17;3;0;2;0,6;0,6;0,4;8;0;36;41;87,8;3;42;7;0;2;8,5;
02/10/2022;Luis Diaz;Thu;Home;89;0;0;0;0;4;2;0;0;62;13;0;0;1;0,5;0,5;0;2;0;40;46;87;6;58;6;4;6;7,3;
02/10/2022;Harvey Elliot;Thu;Home;32;0;0;0;0;0;0;0;0;27;9;0;1;1;0;0;0;1;0;22;24;91,7;3;22;2;0;0;6,6;
09/12/2021;Harvey Elliot;Sun;Away;62;0;0;0;0;3;1;0;0;41;15;0;0;1;0,4;0,4;0;5;0;24;30;80;3;34;3;2;5;6,9;
28/08/2021;Harvey Elliot;Sat;Home;90;0;0;0;0;2;0;0;0;103;20;1;1;5;0,2;0,2;0,1;3;0;75;90;83,3;11;70;9;0;2;7,5;
21/08/2021;Harvey Elliot;Sat;Home;90;0;0;0;0;2;0;0;0;72;27;0;1;1;0,1;0,1;0,2;7;1;49;57;86;10;54;10;0;0;7,8;
14/08/2021;Harvey Elliot;Sat;Away;8;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;6;7;85,7;2;6;3;0;0;0;
13/03/2022;Mason Mount;Sun;Home;62;0;0;0;0;2;0;0;0;33;7;0;0;2;0,1;0,1;0;1;0;18;27;66,7;2;23;4;0;0;6,2;
03/10/2022;Mason Mount;Thu;Away;90;1;1;0;0;4;2;0;0;74;18;2;1;0;0,5;0,5;0,6;7;1;55;65;84,6;9;57;7;0;1;8,9;1
03/05/2022;Mason Mount;Sat;Away;77;0;0;0;0;1;0;0;0;68;21;1;1;2;0,1;0,1;0;1;0;54;61;88,5;4;58;7;0;1;6,9;
23/01/2022;Mason Mount;Sun;Home;90;0;1;0;0;3;1;0;0;54;19;1;1;2;0,2;0,2;0,3;6;1;33;40;82,5;7;35;5;0;1;7,8;
18/01/2022;Mason Mount;Tue;Away;90;0;0;0;0;0;0;0;0;41;21;0;0;0;0;0;0,1;3;0;28;36;77,8;3;35;3;1;2;6,6;
15/01/2022;Mason Mount;Sat;Away;10;0;0;0;0;0;0;0;0;7;9;2;0;0;0;0;0;0;0;4;6;66,7;0;7;2;1;1;0;
01/02/2022;Mason Mount;Sun;Home;90;0;0;0;0;4;1;0;0;48;22;1;0;0;0,3;0,3;0,1;4;0;26;37;70,3;3;27;7;0;0;6,3;
29/12/2021;Mason Mount;Wed;Home;90;0;1;0;0;2;1;1;0;46;21;4;1;0;0,1;0,1;0,2;5;2;24;35;68,6;3;24;4;1;3;8,3;
26/12/2021;Mason Mount;Sun;Away;90;0;0;0;0;2;0;0;0;48;23;1;1;1;0,4;0,4;0,3;2;0;28;39;71,8;2;33;4;2;3;7,1;
19/12/2021;Mason Mount;Sun;Away;90;0;0;0;0;2;0;0;0;88;13;4;1;1;0,1;0,1;0,3;4;0;53;72;73,6;3;54;10;0;0;7,3;
16/12/2021;Mason Mount;Thu;Home;90;1;0;0;0;6;4;0;0;61;10;2;0;0;1;1;0,1;3;0;33;47;70,2;3;49;5;2;3;8,2;
12/11/2021;Mason Mount;Sat;Home;90;1;0;0;0;2;2;1;0;44;30;1;1;1;0,3;0,3;0;4;0;26;33;78,8;6;31;2;1;2;8,3;1
12/04/2021;Mason Mount;Sat;Away;90;1;1;0;0;3;3;0;0;72;14;1;1;1;0,2;0,2;0,2;4;1;50;62;80,6;5;51;11;0;1;8,6;
12/01/2021;Mason Mount;Wed;Away;90;1;1;0;0;2;1;0;0;38;17;1;0;1;0,8;0,8;0,3;2;1;17;26;65,4;1;22;1;1;2;8,7;1
28/11/2021;Mason Mount;Sun;Home;13;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0,1;2;0;8;11;72,7;1;14;3;0;0;6,3;
20/11/2021;Mason Mount;Sat;Away;61;0;0;0;0;1;0;0;0;39;20;2;2;2;0,1;0,1;0;1;0;20;28;71,4;2;23;1;0;1;6,7;
11/06/2021;Mason Mount;Sat;Home;6;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2;0;5;7;71,4;0;4;0;0;0;0;
23/10/2021;Mason Mount;Sat;Home;90;3;1;1;1;4;3;0;0;54;32;2;0;0;1,6;0,8;0,5;4;1;35;42;83,3;4;38;4;1;3;9,8;1
16/10/2021;Mason Mount;Sat;Away;26;0;0;0;0;0;0;0;0;18;7;0;0;0;0;0;0;0;0;11;15;73,3;2;15;3;1;1;6,5;
10/02/2021;Mason Mount;Sat;Home;26;0;0;0;0;1;1;0;0;24;6;0;0;0;0,1;0,1;0,7;3;0;17;20;85;1;19;2;1;1;6,1;
19/09/2021;Mason Mount;Sun;Away;45;0;0;0;0;2;0;0;0;29;10;1;1;1;0,2;0,2;0;1;0;17;21;81;2;18;3;1;2;7,1;
28/08/2021;Mason Mount;Sat;Away;90;0;0;0;0;1;0;0;0;38;17;0;2;1;0,3;0,3;0,1;1;0;21;27;77,8;2;28;5;0;0;6,4;
22/08/2021;Mason Mount;Sun;Away;81;0;1;0;0;3;1;0;0;58;8;1;0;0;0,3;0,3;0,8;6;1;38;46;82,6;9;42;5;2;4;8,1;
14/08/2021;Mason Mount;Sat;Home;90;0;0;0;0;3;1;0;0;71;16;2;1;0;0,2;0,2;0;5;2;46;58;79,3;4;52;8;0;2;7,1;
13/03/2022;Kai Havertz;Sun;Home;90;1;0;0;0;3;3;1;0;38;18;0;1;2;0,6;0,6;0;2;0;18;20;90;4;24;4;0;1;8;
03/10/2022;Kai Havertz;Thu;Away;90;1;1;0;0;4;3;0;0;61;15;1;0;0;0,6;0,6;0,3;9;3;39;46;84,8;1;50;10;2;3;8,6;
03/05/2022;Kai Havertz;Sat;Away;90;2;0;0;0;2;2;0;0;40;7;1;0;0;1,1;1,1;0;0;0;21;28;75;0;29;4;0;0;8,6;
19/02/2022;Kai Havertz;Sat;Away;90;0;0;0;0;1;0;1;0;50;19;3;0;2;0,1;0,1;0;3;0;26;34;76,5;1;35;7;1;1;6,1;
18/01/2022;Kai Havertz;Tue;Away;11;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;2;2;100;1;1;0;0;0;6,2;
01/02/2022;Kai Havertz;Sun;Home;78;0;0;0;0;1;0;0;0;28;20;1;1;2;0,2;0,2;0;3;0;13;13;100;1;18;3;0;3;6,4;
12/11/2021;Kai Havertz;Sat;Home;90;0;0;0;0;3;1;0;0;47;28;3;0;2;0,6;0,6;0;1;0;24;28;85,7;1;35;6;2;4;6,8;
12/04/2021;Kai Havertz;Sat;Away;45;0;0;0;0;2;1;0;0;22;5;0;0;0;0,1;0,1;0;0;0;15;17;88,2;0;17;4;1;1;6,1;
12/01/2021;Kai Havertz;Wed;Away;90;0;1;0;0;1;1;0;0;35;15;0;0;2;0;0;0,7;2;1;13;21;61,9;0;29;3;4;4;8,1;
20/11/2021;Kai Havertz;Sat;Away;61;0;0;0;0;1;0;0;0;36;17;1;0;3;0,1;0,1;0;1;0;19;22;86,4;1;22;4;0;0;6,9;
11/06/2021;Kai Havertz;Sat;Home;90;1;0;0;0;3;1;0;0;52;8;1;1;3;0,5;0,5;0;1;0;33;41;80,5;7;35;7;0;0;7,5;
30/10/2021;Kai Havertz;Sat;Away;90;0;0;0;0;4;1;0;0;47;9;2;0;1;0,4;0,4;0;5;1;28;35;80;4;28;4;2;2;8,1;
23/10/2021;Kai Havertz;Sat;Home;69;0;0;0;0;2;1;0;0;43;18;0;2;2;0,3;0,3;0;1;0;24;28;85,7;1;33;6;1;2;6,9;
16/10/2021;Kai Havertz;Sat;Away;15;0;0;0;0;0;0;0;0;11;7;1;0;1;0;0;0;0;0;2;3;66,7;0;3;0;0;0;6,5;
25/09/2021;Kai Havertz;Sat;Home;31;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;4;6;66,7;0;7;0;0;0;5,8;
19/09/2021;Kai Havertz;Sun;Away;69;0;0;0;0;3;0;0;0;45;12;0;0;3;0,2;0,2;0;2;0;20;28;71,4;0;33;7;0;4;5,8;
